# rmse: 0.00016 eV/$\mathrm{\AA}^2$,    mae: 0.00012 eV/$\mathrm{\AA}^2$    R2: 0.99622
#  True stress           Predicted stress
-0.00330939056175253007  -0.00345380005983891240
0.00265501119372415269  0.00262693792203895753
0.00248959265644125042  0.00247159218877010837
0.00235239929610850862  0.00232641755996613152
0.00158350652222853552  0.00172977794933355431
0.00070527677958993939  0.00077837361990506528
-0.00026727493205981476  -0.00026827006974335690
0.00430928533403734416  0.00437019141263473871
0.00285514637454609317  0.00295627404337960205
0.00243707355990139879  0.00267755548696908341
0.00090707927415406293  0.00087310114028111814
0.00253334173121267216  0.00264888497737207195
0.00295299781695478524  0.00349283490490125831
0.00397176471429673116  0.00393433385920239145
0.00418576387403967604  0.00418674989231000803
0.00379156708869977368  0.00380789436082331614
-0.00217620711501228647  -0.00243754487423992420
-0.00143743715718676183  -0.00162868549547974788
0.00032718561106673564  0.00033126195145225386
-0.00102782548872284865  -0.00123326126763412583
-0.00257236062290296238  -0.00276227578693704961
-0.00145338898075632588  -0.00170339846748078505
-0.00057140925813628388  -0.00036384885112704623
0.00146000780316020017  0.00128305617473796962
-0.00017867430670681717  -0.00029056281263400513
-0.00092107695335960963  -0.00087721376258516283
-0.00140699940754031479  -0.00132117883506086106
-0.00137848495766889983  -0.00136128093345420898
-0.00098651454309884559  -0.00109891441036922156
0.00003984140120903075  0.00007183303393355563
0.00025197324675942920  0.00025367188167831729
0.00270776737693923918  0.00277665903063400565
0.00295539082967029515  0.00304017889022439218
0.00183268025665169181  0.00186467149554494019
0.00059837849087334197  0.00066323255814318524
0.00108113030236702641  0.00112360527299768280
-0.00000829869474348291  -0.00002902688670438629
0.00248558366785188401  0.00241232171196918308
0.00402239727225860415  0.00389190556428868194
0.00297215425871803296  0.00297507304189324707
0.00260853950599449847  0.00279206880399714618
0.00147459690261519537  0.00164982851088449063
-0.00327136676935206984  -0.00363216042428795823
0.00218269305429195102  0.00223982366830821232
0.00161401154712425719  0.00169508918513940369
0.00201548163051407667  0.00206682966130668265
-0.00092682271248307330  -0.00105028812303775221
0.00220333880289600055  0.00239577563852227558
0.00029797526745648954  0.00038979038768863938
